file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time,origin
024a3119_OUTCAR.gz,1517879,5903379,,,0.0359232425689697,,mdf
ee0f72ea_OUTCAR.gz,1705613,6959473,,,0.0410847663879394,,mdf
ec8ee798_OUTCAR.gz,1873456,7502764,,,0.0447645187377929,,mdf
70102aa0_OUTCAR.gz,1687836,6940642,,,0.0409727096557617,,mdf
8bd84e0f_OUTCAR.gz,1744944,7095193,,,0.0422039031982421,,mdf
02fe0492_OUTCAR.gz,1610241,6655718,,,0.0388476848602294,,mdf
410b9118_OUTCAR.gz,1609963,6651302,,,0.0387434959411621,,mdf
45ad59d8_OUTCAR.gz,1686842,6941160,,,0.0410108566284179,,mdf
c22f81a0_OUTCAR.gz,1719429,7020403,,,0.0416939258575439,,mdf
b6c69bcb_OUTCAR.gz,1610149,6657814,,,0.0388910770416259,,mdf
a14b4fe0_OUTCAR.gz,1727769,7020154,,,0.0417654514312744,,mdf
2bb3a740_OUTCAR.gz,1728538,7039402,,,0.0415949821472168,,mdf
7a3c6857_OUTCAR.gz,1695465,6939582,,,0.0409271717071533,,mdf
728ee5b0_OUTCAR.gz,1610074,6657506,,,0.038823127746582,,mdf
25256e57_OUTCAR.gz,1727624,7017857,,,0.0417733192443847,,mdf
c13e3745_OUTCAR.gz,1695890,6942023,,,0.0411045551300048,,mdf
fcbbf9f2_OUTCAR.gz,1522851,5908762,,,0.0359857082366943,,mdf
ffec9b03_test_data.pkl.gz,17182061,56766189,,,0.3715794086456299,,mdf
4e201e9d_OUTCAR.gz,1698975,6965060,,,0.0420243740081787,,mdf
9ec6ed2c_OUTCAR.gz,1686527,6941106,,,0.04111909866333,,mdf
4b01abbe_OUTCAR.gz,1723798,7012852,,,0.0415811538696289,,mdf
6f70cbc4_displacement.tar.gz,2625884,27248640,,,0.1163499355316162,,mdf
32e08dbf_OUTCAR.gz,1514902,5900732,,,0.036698579788208,,mdf
0cafcda7_OUTCAR.gz,1518401,5911249,,,0.0360908508300781,,mdf
70a7faea_OUTCAR.gz,1518440,5901516,,,0.0360369682312011,,mdf
ea640707_OUTCAR.gz,1718904,7016756,,,0.0417068004608154,,mdf
c074cacb_OUTCAR.gz,1611275,6656417,,,0.0388553142547607,,mdf
f4b1300a_OUTCAR.gz,1610390,6657687,,,0.0388343334197998,,mdf
795ca986_OUTCAR.gz,1610391,6652152,,,0.0389132499694824,,mdf
1e294a95_OUTCAR.gz,1676388,6865007,,,0.0405325889587402,,mdf
31b25d26_OUTCAR.gz,1610985,6652649,,,0.0389304161071777,,mdf
d627c1bf_OUTCAR.gz,1502378,5847836,,,0.0373713970184326,,mdf
d45f72e0_OUTCAR.gz,1686683,6941304,,,0.0409772396087646,,mdf
ce661170_OUTCAR.gz,1744422,7098010,,,0.0421509742736816,,mdf
81a5095f_OUTCAR.gz,1696752,6942238,,,0.0412206649780273,,mdf
5678b2c2_OUTCAR.gz,1697207,6941526,,,0.0410070419311523,,mdf
123f604e_OUTCAR.gz,1610524,6653380,,,0.0388147830963134,,mdf
4c33d8f0_OUTCAR.gz,1609610,6652087,,,0.0388252735137939,,mdf
476ecf96_OUTCAR.gz,1518013,5908527,,,0.035994529724121,,mdf
86f709fa_OUTCAR.gz,1744263,7092479,,,0.0421359539031982,,mdf
f8072204_OUTCAR.gz,1610368,6649940,,,0.039151906967163,,mdf
d9942baa_OUTCAR.gz,1723184,7016389,,,0.0417037010192871,,mdf
bc9a9274_OUTCAR.gz,1686485,6938225,,,0.0411031246185302,,mdf
27520e40_OUTCAR.gz,1517150,5901246,,,0.0360679626464843,,mdf
5040885d_OUTCAR.gz,1695973,6942410,,,0.0421240329742431,,mdf
b8eac635_OUTCAR.gz,1502962,5849289,,,0.0357582569122314,,mdf
69331ad1_OUTCAR.gz,1744218,7093888,,,0.0422723293304443,,mdf
3394bb83_OUTCAR.gz,1610597,6656340,,,0.0388875007629394,,mdf
670ceb3f_OUTCAR.gz,1517349,5901045,,,0.0359194278717041,,mdf
c65aaf3f_OUTCAR.gz,1747858,7114684,,,0.0420536994934082,,mdf
93cc3021_OUTCAR.gz,1696684,6941734,,,0.041374921798706,,mdf
ff6dd462_OUTCAR.gz,1686268,6941214,,,0.0410962104797363,,mdf
f68703e0_OUTCAR.gz,1633435,6229836,,,0.0382916927337646,,mdf
d8b15a22_displacement.tar.gz,867233,6993920,,,0.0314221382141113,,mdf
7560e0cc_OUTCAR.gz,27,0,,,0.0001378059387207,,mdf
9d09cfaa_OUTCAR.gz,1621797,6727264,,,0.0392098426818847,,mdf
c7c9f49d_fchl-delta.pkl.gz,65535168,515641833,,,2.284485578536988,,mdf
0ab13d8b_OUTCAR.gz,1603327,6638207,,,0.0499372482299804,,mdf
325b63d9_OUTCAR.gz,1609742,6649166,,,0.0402052402496337,,mdf
231f7b79_OUTCAR.gz,1695799,6938497,,,0.0433318614959716,,mdf
f8275828_OUTCAR.gz,1720939,7021765,,,0.0430896282196044,,mdf
7e481d26_OUTCAR.gz,1610566,6659402,,,0.0407452583312988,,mdf
718e9b0f_OUTCAR.gz,1606761,6643250,,,0.0401208400726318,,mdf
eaed0c36_OUTCAR.gz,1744337,7089748,,,0.0437202453613281,,mdf
dd676d0d_OUTCAR.gz,1719937,7040864,,,0.0432064533233642,,mdf
ae9ea420_OUTCAR.gz,1743621,7094445,,,0.0437257289886474,,mdf
6d771c96_OUTCAR.gz,1740850,7095042,,,0.0438222885131835,,mdf
6cb23dfa_OUTCAR.gz,1502121,5846227,,,0.0368287563323974,,mdf
491f17ad_OUTCAR.gz,1687419,6941062,,,0.0423176288604736,,mdf
d95689cf_OUTCAR.gz,1503030,5856002,,,0.0367839336395263,,mdf
6b225582_OUTCAR.gz,1611244,6653437,,,0.0407028198242187,,mdf
87ff0de1_OUTCAR.gz,1719099,7019926,,,0.0433790683746337,,mdf
ab9d58ea_OUTCAR.gz,1501572,5844480,,,0.0368473529815673,,mdf
fa153821_OUTCAR.gz,1698988,6940302,,,0.0428225994110107,,mdf
b2d269f6_OUTCAR.gz,1722681,7017508,,,0.0431296825408935,,mdf
a960de43_OUTCAR.gz,1611863,6657897,,,0.0402507781982421,,mdf
2dd8a9d7_fchl_g4mp2.pkl.gz,64238104,360160761,,,1.7642788887023926,,mdf
4fd52a3f_OUTCAR.gz,1686439,6939189,,,0.0434575080871582,,mdf
347ef216_OUTCAR.gz,1611949,6654170,,,0.0400822162628173,,mdf
171197ab_OUTCAR.gz,1611407,6657841,,,0.0402615070343017,,mdf
a21ea222_OUTCAR.gz,1741131,7094888,,,0.0436279773712158,,mdf
92b32ad6_OUTCAR.gz,1518450,5900973,,,0.0372645854949951,,mdf
c534ee76_OUTCAR.gz,1634563,6229981,,,0.0394690036773681,,mdf
bea5c36c_OUTCAR.gz,1608131,6710285,,,0.0406892299652099,,mdf
b78b7063_OUTCAR.gz,1695469,6935612,,,0.0426666736602783,,mdf
7af058ee_OUTCAR.gz,1722098,7019002,,,0.0432486534118652,,mdf
6ee89a22_OUTCAR.gz,1687657,6941088,,,0.042161226272583,,mdf
60dedc78_OUTCAR.gz,1688758,6938091,,,0.0424072742462158,,mdf
f8395b46_OUTCAR.gz,27,0,,,0.0001373291015625,,mdf
2d09ba40_OUTCAR.gz,1502733,5844164,,,0.0368950366973876,,mdf
2559036e_OUTCAR.gz,1698884,6944131,,,0.0425117015838623,,mdf
46c91299_OUTCAR.gz,1740865,7095590,,,0.0437030792236328,,mdf
3b685f34_OUTCAR.gz,1686406,6942544,,,0.0423734188079834,,mdf
d719490f_OUTCAR.gz,1742254,7089545,,,0.0436542034149169,,mdf
620cab81_OUTCAR.gz,1634531,6230224,,,0.0397098064422607,,mdf
d5b4b100_OUTCAR.gz,1745046,7093961,,,0.0436186790466308,,mdf
2003132d_OUTCAR.gz,1742353,7097107,,,0.0435879230499267,,mdf
08c767ee_OUTCAR.gz,1677802,6885289,,,0.044980764389038,,mdf
ff8627f0_OUTCAR.gz,1673839,6863746,,,0.0420529842376709,,mdf
b4954c0f_OUTCAR.gz,1603327,6638207,,,0.0401322841644287,,mdf
be51ee6f_OUTCAR.gz,1676443,6865022,,,0.0419073104858398,,mdf
9945c0b2_OUTCAR.gz,1719203,7014666,,,0.0430395603179931,,mdf
b39dec77_OUTCAR.gz,1517400,5902053,,,0.0371103286743164,,mdf
aeffc90c_OUTCAR.gz,1695980,6938029,,,0.0426959991455078,,mdf
e76d7a58_OUTCAR.gz,1700763,6964793,,,0.0414960384368896,,mdf
c46b8a3a_OUTCAR.gz,1611502,6653474,,,0.0388364791870117,,mdf
bf6290a3_OUTCAR.gz,27,0,,,0.0001542568206787,,mdf
ddd65c16_OUTCAR.gz,1517672,5899892,,,0.0359797477722168,,mdf
4204b9ec_OUTCAR.gz,1610091,6714004,,,0.0392282009124755,,mdf
280d6cdf_OUTCAR.gz,1522863,5901640,,,0.0361170768737793,,mdf
5e6e049a_OUTCAR.gz,1701482,6937705,,,0.0414361953735351,,mdf
7405389f_OUTCAR.gz,1747229,7113360,,,0.0423660278320312,,mdf
4e47479a_OUTCAR.gz,1610597,6656340,,,0.038832664489746,,mdf
f18625a4_OUTCAR.gz,1611878,6655557,,,0.0389773845672607,,mdf
a8200d83_OUTCAR.gz,1721491,7016454,,,0.0417397022247314,,mdf
d8b44fdf_fchl.pkl.gz,65535128,515641833,,,2.2870516777038574,,mdf
445853fe_OUTCAR.gz,1747858,7114684,,,0.0434241294860839,,mdf
4827aca7_OUTCAR.gz,1695708,6940926,,,0.0412650108337402,,mdf
0b85d24c_OUTCAR.gz,1704259,6938821,,,0.0412492752075195,,mdf
bc6ebf24_OUTCAR.gz,1696465,6942844,,,0.0411794185638427,,mdf
4f3a5468_OUTCAR.gz,1719213,7037279,,,0.0416858196258544,,mdf
fa8cfa78_OUTCAR.gz,1721134,7022375,,,0.041783332824707,,mdf
4da3e285_OUTCAR.gz,1741552,7092629,,,0.0422060489654541,,mdf
22df3493_OUTCAR.gz,1611244,6653437,,,0.0389630794525146,,mdf
49f8faa6_OUTCAR.gz,1687658,6943122,,,0.041161298751831,,mdf
5517f085_OUTCAR.gz,1533165,5964746,,,0.036461591720581,,mdf
3d9494a1_OUTCAR.gz,1609890,6647861,,,0.038987398147583,,mdf
b6985935_OUTCAR.gz,1717274,7014819,,,0.0419511795043945,,mdf
ad25c4db_OUTCAR.gz,1688587,6943312,,,0.0410797595977783,,mdf
3119eaee_OUTCAR.gz,1723268,7016096,,,0.0418663024902343,,mdf
568d2c08_OUTCAR.gz,1719468,7016628,,,0.0416846275329589,,mdf
a0db7c6a_OUTCAR.gz,1516988,5902318,,,0.0361220836639404,,mdf
91f936bf_OUTCAR.gz,1722265,7016756,,,0.0418248176574707,,mdf
0fcdb845_OUTCAR.gz,1624609,7878477,,,0.0425872802734375,,mdf
e1a2c6b9_OUTCAR.gz,1610074,6657506,,,0.0390834808349609,,mdf
ff1bf0c8_OUTCAR.gz,1740875,7097417,,,0.042337417602539,,mdf
81b8fe2e_OUTCAR.gz,1698420,6945827,,,0.0411503314971923,,mdf
90f65e91_OUTCAR.gz,1718812,7018354,,,0.041752815246582,,mdf
14e8ea22_OUTCAR.gz,1610422,6661855,,,0.038973331451416,,mdf
bc4fb687_OUTCAR.gz,1741390,7095276,,,0.0423312187194824,,mdf
9486e121_OUTCAR.gz,1687257,6939135,,,0.0408980846405029,,mdf
00131278_OUTCAR.gz,1695556,6940214,,,0.0413460731506347,,mdf
2754ae7d_OUTCAR.gz,1747858,7114684,,,0.0422117710113525,,mdf
9c9b5c0d_OUTCAR.gz,1611354,6658542,,,0.0389666557312011,,mdf
0d262118_OUTCAR.gz,1500735,5846803,,,0.0356309413909912,,mdf
e141e139_OUTCAR.gz,1673963,6860579,,,0.0407884120941162,,mdf
6322b6a5_OUTCAR.gz,1742249,7099068,,,0.0423247814178466,,mdf
4144a846_OUTCAR.gz,1749553,7095355,,,0.04227876663208,,mdf
539a65f7_OUTCAR.gz,1607848,6713220,,,0.0393843650817871,,mdf
169d649c_OUTCAR.gz,1501250,5841493,,,0.0356314182281494,,mdf
eb7e655a_OUTCAR.gz,1689425,6938703,,,0.0411524772644043,,mdf
2f51ba68_OUTCAR.gz,1613348,6710601,,,0.0393512248992919,,mdf
d45a16ef_OUTCAR.gz,1685682,6939081,,,0.0411210060119628,,mdf
4eb46a52_OUTCAR.gz,1761612,7188661,,,0.0427467823028564,,mdf
083d024b_OUTCAR.gz,1720186,7038846,,,0.0417549610137939,,mdf
4ea2f969_OUTCAR.gz,1609610,6652087,,,0.0388839244842529,,mdf
38f25243_OUTCAR.gz,1502186,5846750,,,0.0357317924499511,,mdf
5b4d3bce_OUTCAR.gz,1719524,7021729,,,0.0418095588684082,,mdf
f0b84c42_displacements.tar.gz,5120886,38164480,,,0.1823391914367675,,mdf
fc55cb1b_OUTCAR.gz,1688819,6940972,,,0.0420801639556884,,mdf
f975097d_OUTCAR.gz,1502190,5848356,,,0.0357382297515869,,mdf
64b76cbf_OUTCAR.gz,1717725,7018094,,,0.041731834411621,,mdf
794e882a_schnet_predictions.csv.gz,7603029,20293825,,,0.1566517353057861,,mdf
c27c1785_OUTCAR.gz,1703023,6937145,,,0.0422914028167724,,mdf
54fb71cd_OUTCAR.gz,1745551,7098229,,,0.0428979396820068,,mdf
7782633d_OUTCAR.gz,1720806,7016933,,,0.0421836376190185,,mdf
e20ad0c8_OUTCAR.gz,1633386,6229981,,,0.0383644104003906,,mdf
5b4afe49_OUTCAR.gz,1594926,6630086,,,0.0391769409179687,,mdf
d3e655b0_OUTCAR.gz,1695979,6940075,,,0.0413877964019775,,mdf
d7aec024_OUTCAR.gz,1612877,6661712,,,0.0391793251037597,,mdf
2916fa3c_OUTCAR.gz,1532176,5956611,,,0.0364904403686523,,mdf
c6fbc3f9_OUTCAR.gz,1687730,6940828,,,0.0415115356445312,,mdf
b756ad73_OUTCAR.gz,1504228,5847253,,,0.035984992980957,,mdf
2a999b9f_OUTCAR.gz,1697465,6942256,,,0.0415248870849609,,mdf
e316cac8_OUTCAR.gz,1726450,7041329,,,0.0421595573425293,,mdf
e03811c9_OUTCAR.gz,1743499,7094399,,,0.042607307434082,,mdf
9f4474df_OUTCAR.gz,1610241,6655718,,,0.0390985012054443,,mdf
1602bd81_OUTCAR.gz,1717939,7020937,,,0.0417578220367431,,mdf
36b6c7a5_OUTCAR.gz,1724160,7018313,,,0.041982889175415,,mdf
d77639f6_OUTCAR.gz,1611005,6659246,,,0.0391182899475097,,mdf
69011ae2_OUTCAR.gz,1611878,6655557,,,0.0390520095825195,,mdf
89404ef7_fchl_g4mp2-delta.pkl.gz,64064664,360160761,,,1.71095871925354,,mdf
8c501158_OUTCAR.gz,1611458,6654626,,,0.0400609970092773,,mdf
7c0be78a_OUTCAR.gz,1719401,7017978,,,0.041802167892456,,mdf
8fa0aa3a_OUTCAR.gz,1501865,5844801,,,0.0355918407440185,,mdf
278e14b0_OUTCAR.gz,1748825,7093003,,,0.0425083637237548,,mdf
99622525_OUTCAR.gz,1695087,7187799,,,0.0418291091918945,,mdf
eb2fd96e_OUTCAR.gz,1503446,5847256,,,0.0357768535614013,,mdf
91357517_OUTCAR.gz,1634835,6235813,,,0.0383756160736084,,mdf
7bfc8c30_OUTCAR.gz,1532743,5958887,,,0.036264419555664,,mdf
28ed9bc5_OUTCAR.gz,1501820,5845624,,,0.0358078479766845,,mdf
f5db35d1_test_data.pkl.gz,17182061,56766189,,,0.372474193572998,,mdf
01e9bd08_OUTCAR.gz,1685979,6938225,,,0.0418088436126709,,mdf
6f79c5fa_OUTCAR.gz,1741313,7096685,,,0.0421681404113769,,mdf
e3636fa5_OUTCAR.gz,1502792,5847137,,,0.0356576442718505,,mdf
c8a0fd34_OUTCAR.gz,1825242,7569833,,,0.0441174507141113,,mdf
cc18e7c5_OUTCAR.gz,1610819,6652747,,,0.0389187335968017,,mdf
a932d920_OUTCAR.gz,1741912,7095298,,,0.0421130657196044,,mdf
88f5cca1_OUTCAR.gz,1690696,6941106,,,0.0410254001617431,,mdf
745aad5c_OUTCAR.gz,1742966,7094272,,,0.042121410369873,,mdf
397d90ab_OUTCAR.gz,1718609,7016736,,,0.0416126251220703,,mdf
f7a2d3bb_OUTCAR.gz,1691125,6963424,,,0.0411198139190673,,mdf
8b7a9590_OUTCAR.gz,1719606,7016548,,,0.0415987968444824,,mdf
30511202_OUTCAR.gz,1686924,6939081,,,0.0409662723541259,,mdf
a80e813b_OUTCAR.gz,1721649,7014977,,,0.0416712760925293,,mdf
ee4c9caa_OUTCAR.gz,1742099,7097489,,,0.0421628952026367,,mdf
d4e10bf3_OUTCAR.gz,1610241,6655718,,,0.0388247966766357,,mdf
a1809b2f_OUTCAR.gz,1718767,7017958,,,0.0417139530181884,,mdf
83de6cb1_OUTCAR.gz,1750223,7092146,,,0.0423076152801513,,mdf
74c4becc_OUTCAR.gz,1688569,6943374,,,0.0410482883453369,,mdf
c28168c7_OUTCAR.gz,1611469,6652029,,,0.039698839187622,,mdf
8689c656_OUTCAR.gz,1687492,6942230,,,0.0411572456359863,,mdf
6b240361_OUTCAR.gz,1688096,6940990,,,0.0411262512207031,,mdf
a9893f39_OUTCAR.gz,1704507,6936887,,,0.0412061214447021,,mdf
b9984ab5_OUTCAR.gz,1871172,7501725,,,0.0450210571289062,,mdf
533b0241_OUTCAR.gz,27,0,,,0.0001289844512939,,mdf
46de5bea_OUTCAR.gz,1687152,6941196,,,0.0410597324371337,,mdf
6e683ba4_OUTCAR.gz,1610127,6661775,,,0.0388965606689453,,mdf
c3a28570_OUTCAR.gz,1519188,5907411,,,0.0360128879547119,,mdf
a41b7717_OUTCAR.gz,1741742,7096161,,,0.042126178741455,,mdf
95e7845b_OUTCAR.gz,1686641,6938423,,,0.0409066677093505,,mdf
8bfaa1c3_OUTCAR.gz,1723060,7017940,,,0.0417385101318359,,mdf
e9532737_OUTCAR.gz,1718338,7017758,,,0.0415527820587158,,mdf
5d66242b_OUTCAR.gz,1603327,6638207,,,0.0385866165161132,,mdf
ad1f6507_OUTCAR.gz,1748842,7095977,,,0.0421416759490966,,mdf
c980f09f_OUTCAR.gz,1611067,6653237,,,0.0387725830078125,,mdf
9edc9c82_OUTCAR.gz,1684681,7182464,,,0.0412104129791259,,mdf
caa5c564_OUTCAR.gz,1675978,6864494,,,0.040499210357666,,mdf
fd540036_OUTCAR.gz,1594926,6630086,,,0.0385611057281494,,mdf
7bf1e3b6_OUTCAR.gz,1502428,5848200,,,0.0355608463287353,,mdf
1394b60d_OUTCAR.gz,1720026,7020936,,,0.0415887832641601,,mdf
ce822f3e_OUTCAR.gz,1718062,7018310,,,0.041407823562622,,mdf
290ba5a0_OUTCAR.gz,1531677,5954417,,,0.0362122058868408,,mdf
dc94b0e7_OUTCAR.gz,1624609,7878477,,,0.0422873497009277,,mdf
9f4e9525_OUTCAR.gz,1611601,6653473,,,0.0389304161071777,,mdf
21a3ab63_OUTCAR.gz,1696436,6945570,,,0.0410244464874267,,mdf
72237913_OUTCAR.gz,1533671,5957327,,,0.0360877513885498,,mdf
4058e2a9_OUTCAR.gz,1702691,6939170,,,0.0412268638610839,,mdf
c2107159_OUTCAR.gz,1695942,6941526,,,0.041074514389038,,mdf
1b9a1d7a_OUTCAR.gz,1697913,6944280,,,0.0411128997802734,,mdf
158a0843_OUTCAR.gz,1699488,6944394,,,0.0411701202392578,,mdf
532298fd_OUTCAR.gz,1749046,7094711,,,0.042238712310791,,mdf
054ce6a3_OUTCAR.gz,1687600,6942980,,,0.0409269332885742,,mdf
13e62158_OUTCAR.gz,1743012,7093789,,,0.042112112045288,,mdf
9c1afa6a_OUTCAR.gz,1695981,6939744,,,0.0411734580993652,,mdf
24358cca_predictions.pkl.gz,88038125,478747295,,,2.3052635192871094,,mdf
97517fb6_OUTCAR.gz,1719094,7016646,,,0.0428555011749267,,mdf
83deb0f8_OUTCAR.gz,1687056,6941160,,,0.0410642623901367,,mdf
7a53b5d4_OUTCAR.gz,1688890,6940946,,,0.0413515567779541,,mdf
acfe8903_OUTCAR.gz,1500945,5844343,,,0.0355827808380126,,mdf
afd91433_OUTCAR.gz,1718963,7017747,,,0.0417611598968505,,mdf
06254b99_OUTCAR.gz,1687988,6943032,,,0.0411500930786132,,mdf
1034725b_OUTCAR.gz,27,0,,,0.0001323223114013,,mdf
2e707587_OUTCAR.gz,1743697,7095966,,,0.0422303676605224,,mdf
9fa1d6d4_OUTCAR.gz,1696566,6941258,,,0.0412080287933349,,mdf
c015af8c_OUTCAR.gz,1688345,6940607,,,0.0409705638885498,,mdf
feb69b76_displacements.tar.gz,937191,8120320,,,0.0352909564971923,,mdf
8dd298e1_train_data.pkl.gz,831321467,4421429060,,,25.9807870388031,,mdf
87d8d305_OUTCAR.gz,1617558,6731641,,,0.0417206287384033,,mdf
cb76497a_OUTCAR.gz,1718944,7018310,,,0.0465750694274902,,mdf
137fa2de_OUTCAR.gz,1610154,6650704,,,0.0402870178222656,,mdf
4688ff48_OUTCAR.gz,1718754,7013604,,,0.0432543754577636,,mdf
0a7edde0_OUTCAR.gz,1686357,6941106,,,0.0425336360931396,,mdf
652e939a_OUTCAR.gz,27,0,,,0.0001499652862548,,mdf
c2e66283_OUTCAR.gz,1611520,6659172,,,0.0402288436889648,,mdf
4b77abe9_OUTCAR.gz,1698164,6963319,,,0.0426037311553955,,mdf
bf452d33_OUTCAR.gz,1721940,7018618,,,0.0435962677001953,,mdf
8eb4f5d3_OUTCAR.gz,1636250,6235748,,,0.0396757125854492,,mdf
a180d789_OUTCAR.gz,1610763,6653448,,,0.0401084423065185,,mdf
8bed5f71_OUTCAR.gz,1722046,7016611,,,0.0430638790130615,,mdf
02005240_OUTCAR.gz,1696065,6942402,,,0.0426645278930664,,mdf
79b1509e_OUTCAR.gz,1610127,6661775,,,0.0413365364074707,,mdf
621985d8_OUTCAR.gz,1623563,7873758,,,0.0482082366943359,,mdf
a6d36311_OUTCAR.gz,1743962,7095332,,,0.0455274581909179,,mdf
714f9d09_schnet_predictions.csv.gz,7603029,20293825,,,0.1635618209838867,,mdf
6cdec7e1_OUTCAR.gz,1724445,7017323,,,0.044105052947998,,mdf
f3ca2831_OUTCAR.gz,1716259,7114270,,,0.0431442260742187,,mdf
b91344e4_OUTCAR.gz,1609384,6649965,,,0.04032564163208,,mdf
1eed3aa0_OUTCAR.gz,1517064,5899453,,,0.037175178527832,,mdf
c22f3bcf_OUTCAR.gz,1503028,5847290,,,0.036590576171875,,mdf
7a5fd3e0_OUTCAR.gz,1718969,7016926,,,0.0432782173156738,,mdf
7c143756_train_data.pkl.gz,831321467,4421429060,,,26.244951963424683,,mdf
65fab3b0_OUTCAR.gz,1610127,6661775,,,0.0443587303161621,,mdf
a1001dc1_OUTCAR.gz,1720333,7038569,,,0.043412446975708,,mdf
a75087e0_OUTCAR.gz,27,0,,,0.0001318454742431,,mdf
72d69bb0_OUTCAR.gz,1610390,6657687,,,0.0402932167053222,,mdf
a12afc01_OUTCAR.gz,1695595,6939420,,,0.0426456928253173,,mdf
f8dff682_OUTCAR.gz,1607433,6708854,,,0.0405566692352294,,mdf
0017fc49_OUTCAR.gz,27,0,,,0.0001246929168701,,mdf
93e4161d_OUTCAR.gz,1742591,7099973,,,0.0435223579406738,,mdf
1f7e5901_OUTCAR.gz,1696764,6937986,,,0.04268479347229,,mdf
d4fba873_OUTCAR.gz,1611059,6656139,,,0.0401277542114257,,mdf
f6317bff_OUTCAR.gz,1687610,6942614,,,0.0424208641052246,,mdf
f4b7c520_OUTCAR.gz,1612877,6661712,,,0.0402932167053222,,mdf
92c387e3_OUTCAR.gz,1686817,6938199,,,0.0422475337982177,,mdf
9a8af12c_OUTCAR.gz,1696175,6942152,,,0.042630910873413,,mdf
a90d031c_test_data.pkl.gz,92681310,491282579,,,2.4232120513916016,,mdf
fca902e8_OUTCAR.gz,1719324,7018234,,,0.0429949760437011,,mdf
ad871c58_OUTCAR.gz,1700763,6964793,,,0.0413627624511718,,mdf
c91e37de_OUTCAR.gz,1609417,6653165,,,0.03890061378479,,mdf
65093c5c_fchl.pkl.gz,65535128,515641833,,,2.2707247734069824,,mdf
ad75412d_OUTCAR.gz,1720113,7020135,,,0.0429491996765136,,mdf
3e2a7aa3_OUTCAR.gz,1609056,6645853,,,0.0391502380371093,,mdf
1d14b916_OUTCAR.gz,1686408,6940758,,,0.0409893989562988,,mdf
1f16cd34_OUTCAR.gz,1501510,5845715,,,0.0375261306762695,,mdf
108835d2_fchl-predictions.csv.gz,10754710,64579289,,,0.3399701118469238,,mdf
25d80628_OUTCAR.gz,1610985,6652649,,,0.0399694442749023,,mdf
2962a2fe_OUTCAR.gz,1714179,6962347,,,0.0415756702423095,,mdf
97033735_OUTCAR.gz,1518795,5896637,,,0.0360620021820068,,mdf
307c3d5b_OUTCAR.gz,1723645,7014344,,,0.0419158935546875,,mdf
3427f564_OUTCAR.gz,1719296,7014469,,,0.041738748550415,,mdf
e3c4a14b_OUTCAR.gz,1610985,6652649,,,0.0388851165771484,,mdf
ed2830d5_OUTCAR.gz,1743354,7094171,,,0.0422589778900146,,mdf
72c002e5_OUTCAR.gz,1608649,6647912,,,0.0388627052307128,,mdf
c856acc7_OUTCAR.gz,1699235,6944253,,,0.04132080078125,,mdf
9ab2f072_OUTCAR.gz,1689405,6941775,,,0.0410292148590087,,mdf
d28677e5_OUTCAR.gz,1720751,7018985,,,0.0418226718902587,,mdf
2cecb0c4_OUTCAR.gz,1633685,6222303,,,0.0382506847381591,,mdf
d8e285bf_OUTCAR.gz,1715684,7018573,,,0.0417330265045166,,mdf
77c49d94_OUTCAR.gz,1503141,5846932,,,0.0356702804565429,,mdf
3c387e8a_OUTCAR.gz,1741762,7094957,,,0.0422306060791015,,mdf
d1ce7125_OUTCAR.gz,1698318,6945954,,,0.04130220413208,,mdf
28b47641_OUTCAR.gz,1687018,6938333,,,0.0409293174743652,,mdf
95f36c88_OUTCAR.gz,1722103,7019153,,,0.041877269744873,,mdf
8701961e_OUTCAR.gz,80529686,332799382,,,2.0330700874328613,,mdf
a934cce9_OUTCAR.gz,1718999,7015356,,,0.0435523986816406,,mdf
1c2a0696_OUTCAR.gz,1720232,7019683,,,0.0418043136596679,,mdf
9bab94b1_OUTCAR.gz,1502637,5850449,,,0.0360932350158691,,mdf
984f3d8f_OUTCAR.gz,1687059,6941142,,,0.0420987606048584,,mdf
126c495d_OUTCAR.gz,1695874,6942284,,,0.0412564277648925,,mdf
3c5d0580_OUTCAR.gz,1702826,6939504,,,0.0419301986694335,,mdf
2d5258ee_OUTCAR.gz,1607807,6644835,,,0.0389175415039062,,mdf
1e890e3a_OUTCAR.gz,1696583,6940875,,,0.0411305427551269,,mdf
a9bddb03_OUTCAR.gz,1621797,6727264,,,0.039231538772583,,mdf
954cfe98_OUTCAR.gz,1700568,6943077,,,0.0413312911987304,,mdf
87183fe3_OUTCAR.gz,1673730,6863666,,,0.0405952930450439,,mdf
48c7084f_OUTCAR.gz,1592039,6630032,,,0.0386502742767334,,mdf
f4f5030a_OUTCAR.gz,1729159,6735517,,,0.0409698486328125,,mdf
a71abbb0_OUTCAR.gz,1743927,7094230,,,0.0421283245086669,,mdf
848d83ef_OUTCAR.gz,1624555,7875099,,,0.04266357421875,,mdf
b591cd08_model.pkl.gz,73913488,1638480696,,,6.5866663455963135,,mdf
ca0a05d3_OUTCAR.gz,1718395,7017950,,,0.0428850650787353,,mdf
eb0c12a6_OUTCAR.gz,1701805,6941046,,,0.0411663055419921,,mdf
9fc1a1bc_OUTCAR.gz,1624555,7875099,,,0.0425281524658203,,mdf
6c640bd6_OUTCAR.gz,1723145,7015853,,,0.0418388843536376,,mdf
